Região,UF,Município / DSEI,Cód. IBGE,Perfil município
Nordeste,PI,Santa Luz,220930,Perfil 7 - Extrema Pobreza
Nordeste,PI,Santa Rosa do Piauí,220937,Perfil 7 - Extrema Pobreza
Nordeste,PI,Santana do Piauí,220935,Perfil 7 - Extrema Pobreza
Nordeste,PI,Santo Antônio de Lisboa,220940,Perfil 6 - Áreas vulneráveis
Nordeste,PI,Santo Antônio dos Milagres,220945,Perfil 7 - Extrema Pobreza
Nordeste,PI,Santo Inácio do Piauí,220950,Perfil 7 - Extrema Pobreza
Nordeste,PI,São Braz do Piauí,220955,Perfil 7 - Extrema Pobreza
Nordeste,PI,São Félix do Piauí,220960,Perfil 4 - Grupo I do PAB
Nordeste,PI,São Francisco de Assis do Piauí,220965,Perfil 7 - Extrema Pobreza
Nordeste,PI,São Francisco do Piauí,220970,Perfil 7 - Extrema Pobreza
Nordeste,PI,São Gonçalo do Gurguéia,220975,Perfil 7 - Extrema Pobreza
Nordeste,PI,São Gonçalo do Piauí,220980,Perfil 7 - Extrema Pobreza
Nordeste,PI,São João da Canabrava,220985,Perfil 7 - Extrema Pobreza
Nordeste,PI,São João da Fronteira,220987,Perfil 7 - Extrema Pobreza
Nordeste,PI,São João da Serra,220990,Perfil 7 - Extrema Pobreza
Nordeste,PI,São João da Varjota,220995,Perfil 7 - Extrema Pobreza
Nordeste,PI,São João do Arraial,220997,Perfil 7 - Extrema Pobreza
Nordeste,PI,São João do Piauí,221000,Perfil 7 - Extrema Pobreza
Nordeste,PI,São José do Divino,221005,Perfil 7 - Extrema Pobreza
Nordeste,PI,São José do Peixe,221010,Perfil 7 - Extrema Pobreza
Nordeste,PI,São José do Piauí,221020,Perfil 6 - Áreas vulneráveis
Nordeste,PI,São Julião,221030,Perfil 7 - Extrema Pobreza
Nordeste,PI,São Lourenço do Piauí,221035,Perfil 6 - Áreas vulneráveis
Nordeste,PI,São Luis do Piauí,221037,Perfil 7 - Extrema Pobreza
Nordeste,PI,São Miguel da Baixa Grande,221038,Perfil 7 - Extrema Pobreza
Nordeste,PI,São Miguel do Fidalgo,221039,Perfil 7 - Extrema Pobreza
Nordeste,PI,São Miguel do Tapuio,221040,Perfil 7 - Extrema Pobreza
Nordeste,PI,São Pedro do Piauí,221050,Perfil 7 - Extrema Pobreza
Nordeste,PI,São Raimundo Nonato,221060,Perfil 6 - Áreas vulneráveis
Nordeste,PI,Sebastião Barros,221062,Perfil 7 - Extrema Pobreza
Nordeste,PI,Sebastião Leal,221063,Perfil 7 - Extrema Pobreza
Nordeste,PI,Sigefredo Pacheco,221065,Perfil 7 - Extrema Pobreza
Nordeste,PI,Simões,221070,Perfil 7 - Extrema Pobreza
Nordeste,PI,Simplício Mendes,221080,Perfil 7 - Extrema Pobreza
Nordeste,PI,Socorro do Piauí,221090,Perfil 7 - Extrema Pobreza
Nordeste,PI,Sussuapara,221093,Perfil 6 - Áreas vulneráveis
Nordeste,PI,Tamboril do Piauí,221095,Perfil 7 - Extrema Pobreza
Nordeste,PI,Tanque do Piauí,221097,Perfil 7 - Extrema Pobreza
Nordeste,PI,Teresina,221100,Perfil 3 - Capitais e RM
Nordeste,PI,União,221110,Perfil 7 - Extrema Pobreza
Nordeste,PI,Uruçuí,221120,Perfil 7 - Extrema Pobreza
Nordeste,PI,Valença do Piauí,221130,Perfil 6 - Áreas vulneráveis
Nordeste,PI,Várzea Branca,221135,Perfil 7 - Extrema Pobreza
Nordeste,PI,Várzea Grande,221140,Perfil 7 - Extrema Pobreza
Nordeste,PI,Vera Mendes,221150,Perfil 7 - Extrema Pobreza
Nordeste,PI,Vila Nova do Piauí,221160,Perfil 7 - Extrema Pobreza
Nordeste,PI,Wall Ferraz,221170,Perfil 7 - Extrema Pobreza
Sul,PR,Abatiá,410010,Perfil 4 - Grupo I do PAB
Sul,PR,Adrianópolis,410020,Perfil 3 - Capitais e RM
Sul,PR,Agudos do Sul,410030,Perfil 3 - Capitais e RM
Sul,PR,Almirante Tamandaré,410040,Perfil 5 - G100
Sul,PR,Altamira do Paraná,410045,Perfil 4 - Grupo I do PAB
Sul,PR,Alto Paraíso,412862,Perfil 4 - Grupo I do PAB
Sul,PR,Alto Paraná,410060,Perfil 4 - Grupo I do PAB
Sul,PR,Alto Piquiri,410070,Perfil 4 - Grupo I do PAB
Sul,PR,Altônia,410050,Perfil 4 - Grupo I do PAB
Sul,PR,Alvorada do Sul,410080,Perfil 2 - Grupo II do PAB
Sul,PR,Amaporã,410090,Perfil 4 - Grupo I do PAB
Sul,PR,Ampére,410100,Perfil 2 - Grupo II do PAB
Sul,PR,Anahy,410105,Perfil 2 - Grupo II do PAB
Sul,PR,Andirá,410110,Perfil 2 - Grupo II do PAB
Sul,PR,Ângulo,410115,Perfil 3 - Capitais e RM
Sul,PR,Antonina,410120,Perfil 4 - Grupo I do PAB
Sul,PR,Antônio Olinto,410130,Perfil 4 - Grupo I do PAB
Sul,PR,Apucarana,410140,Perfil 1 - Grupos III e IV do PAB
Sul,PR,Arapongas,410150,Perfil 5 - G100
Sul,PR,Arapoti,410160,Perfil 4 - Grupo I do PAB
Sul,PR,Arapuã,410165,Perfil 4 - Grupo I do PAB
Sul,PR,Araruna,410170,Perfil 2 - Grupo II do PAB
Sul,PR,Araucária,410180,Perfil 3 - Capitais e RM
Sul,PR,Ariranha do Ivaí,410185,Perfil 4 - Grupo I do PAB
Sul,PR,Assaí,410190,Perfil 2 - Grupo II do PAB
Sul,PR,Assis Chateaubriand,410200,Perfil 2 - Grupo II do PAB
Sul,PR,Astorga,410210,Perfil 3 - Capitais e RM
Sul,PR,Atalaia,410220,Perfil 2 - Grupo II do PAB
Sul,PR,Balsa Nova,410230,Perfil 3 - Capitais e RM
Sul,PR,Bandeirantes,410240,Perfil 2 - Grupo II do PAB
Sul,PR,Barbosa Ferraz,410250,Perfil 4 - Grupo I do PAB
Sul,PR,Barra do Jacaré,410270,Perfil 4 - Grupo I do PAB
Sul,PR,Barracão,410260,Perfil 7 - Extrema Pobreza
Sul,PR,Bela Vista da Caroba,410275,Perfil 4 - Grupo I do PAB
Sul,PR,Bela Vista do Paraíso,410280,Perfil 3 - Capitais e RM
Sul,PR,Bituruna,410290,Perfil 4 - Grupo I do PAB
Sul,PR,Boa Esperança,410300,Perfil 4 - Grupo I do PAB
Sul,PR,Boa Esperança do Iguaçu,410302,Perfil 4 - Grupo I do PAB
Sul,PR,Boa Ventura de São Roque,410304,Perfil 4 - Grupo I do PAB
Sul,PR,Boa Vista da Aparecida,410305,Perfil 4 - Grupo I do PAB
Sul,PR,Bocaiúva do Sul,410310,Perfil 3 - Capitais e RM
Sul,PR,Bom Jesus do Sul,410315,Perfil 7 - Extrema Pobreza
Sul,PR,Bom Sucesso,410320,Perfil 4 - Grupo I do PAB
Sul,PR,Bom Sucesso do Sul,410322,Perfil 4 - Grupo I do PAB
Sul,PR,Borrazópolis,410330,Perfil 4 - Grupo I do PAB
Sul,PR,Braganey,410335,Perfil 4 - Grupo I do PAB
Sul,PR,Brasilândia do Sul,410337,Perfil 4 - Grupo I do PAB
Sul,PR,Cafeara,410340,Perfil 4 - Grupo I do PAB
Sul,PR,Cafelândia,410345,Perfil 2 - Grupo II do PAB
Sul,PR,Cafezal do Sul,410347,Perfil 4 - Grupo I do PAB
Sul,PR,Califórnia,410350,Perfil 4 - Grupo I do PAB
Sul,PR,Cambará,410360,Perfil 2 - Grupo II do PAB
Sul,PR,Cambé,410370,Perfil 5 - G100
Sul,PR,Cambira,410380,Perfil 2 - Grupo II do PAB
Sul,PR,Campina da Lagoa,410390,Perfil 4 - Grupo I do PAB
Sul,PR,Campina do Simão,410395,Perfil 7 - Extrema Pobreza
Sul,PR,Campina Grande do Sul,410400,Perfil 3 - Capitais e RM
Sul,PR,Campo Bonito,410405,Perfil 4 - Grupo I do PAB
Sul,PR,Campo do Tenente,410410,Perfil 4 - Grupo I do PAB
Sul,PR,Campo Largo,410420,Perfil 5 - G100
Sul,PR,Campo Magro,410425,Perfil 3 - Capitais e RM
Sul,PR,Campo Mourão,410430,Perfil 2 - Grupo II do PAB
Sul,PR,Cândido de Abreu,410440,Perfil 4 - Grupo I do PAB
Sul,PR,Candói,410442,Perfil 4 - Grupo I do PAB
Sul,PR,Cantagalo,410445,Perfil 4 - Grupo I do PAB
Sul,PR,Capanema,410450,Perfil 7 - Extrema Pobreza
Sul,PR,Capitão Leônidas Marques,410460,Perfil 2 - Grupo II do PAB
Sul,PR,Carambeí,410465,Perfil 1 - Grupos III e IV do PAB
Sul,PR,Carlópolis,410470,Perfil 4 - Grupo I do PAB
Sul,PR,Cascavel,410480,Perfil 1 - Grupos III e IV do PAB
Sul,PR,Castro,410490,Perfil 2 - Grupo II do PAB
Sul,PR,Catanduvas,410500,Perfil 4 - Grupo I do PAB
Sul,PR,Centenário do Sul,410510,Perfil 4 - Grupo I do PAB
Sul,PR,Cerro Azul,410520,Perfil 3 - Capitais e RM
Sul,PR,Céu Azul,410530,Perfil 4 - Grupo I do PAB
Sul,PR,Chopinzinho,410540,Perfil 4 - Grupo I do PAB
Sul,PR,Cianorte,410550,Perfil 2 - Grupo II do PAB
Sul,PR,Cidade Gaúcha,410560,Perfil 1 - Grupos III e IV do PAB
Sul,PR,Clevelândia,410570,Perfil 4 - Grupo I do PAB
Sul,PR,Colombo,410580,Perfil 5 - G100
Sul,PR,Colorado,410590,Perfil 2 - Grupo II do PAB
Sul,PR,Congonhinhas,410600,Perfil 4 - Grupo I do PAB
Sul,PR,Conselheiro Mairinck,410610,Perfil 4 - Grupo I do PAB
Sul,PR,Contenda,410620,Perfil 3 - Capitais e RM
Sul,PR,Corbélia,410630,Perfil 2 - Grupo II do PAB
Sul,PR,Cornélio Procópio,410640,Perfil 2 - Grupo II do PAB
Sul,PR,Coronel Domingos Soares,410645,Perfil 4 - Grupo I do PAB
Sul,PR,Coronel Vivida,410650,Perfil 2 - Grupo II do PAB
Sul,PR,Corumbataí do Sul,410655,Perfil 4 - Grupo I do PAB
Sul,PR,Cruz Machado,410680,Perfil 4 - Grupo I do PAB
Sul,PR,Cruzeiro do Iguaçu,410657,Perfil 2 - Grupo II do PAB
Sul,PR,Cruzeiro do Oeste,410660,Perfil 2 - Grupo II do PAB
Sul,PR,Cruzeiro do Sul,410670,Perfil 4 - Grupo I do PAB
Sul,PR,Cruzmaltina,410685,Perfil 4 - Grupo I do PAB
Sul,PR,Curitiba,410690,Perfil 3 - Capitais e RM
Sul,PR,Curiúva,410700,Perfil 4 - Grupo I do PAB
Sul,PR,Diamante do Norte,410710,Perfil 4 - Grupo I do PAB
Sul,PR,Diamante do Sul,410712,Perfil 4 - Grupo I do PAB
Sul,PR,Diamante D'Oeste,410715,Perfil 4 - Grupo I do PAB
Sul,PR,DISTRITO SANITARIO ESPECIAL INDIGENA LITORAL SUL,410690,Perfil 8 - Saúde Indígena
Sul,PR,Dois Vizinhos,410720,Perfil 2 - Grupo II do PAB
Sul,PR,Douradina,410725,Perfil 1 - Grupos III e IV do PAB
Sul,PR,Doutor Camargo,410730,Perfil 3 - Capitais e RM
Sul,PR,Doutor Ulysses,412863,Perfil 7 - Extrema Pobreza
Sul,PR,Enéas Marques,410740,Perfil 2 - Grupo II do PAB
Sul,PR,Engenheiro Beltrão,410750,Perfil 2 - Grupo II do PAB
Sul,PR,Entre Rios do Oeste,410753,Perfil 7 - Extrema Pobreza
Sul,PR,Esperança Nova,410752,Perfil 4 - Grupo I do PAB
Sul,PR,Espigão Alto do Iguaçu,410754,Perfil 4 - Grupo I do PAB
Sul,PR,Farol,410755,Perfil 4 - Grupo I do PAB
Sul,PR,Faxinal,410760,Perfil 4 - Grupo I do PAB
Sul,PR,Fazenda Rio Grande,410765,Perfil 5 - G100
Sul,PR,Fênix,410770,Perfil 4 - Grupo I do PAB
Sul,PR,Fernandes Pinheiro,410773,Perfil 4 - Grupo I do PAB
Sul,PR,Figueira,410775,Perfil 4 - Grupo I do PAB
Sul,PR,Flor da Serra do Sul,410785,Perfil 4 - Grupo I do PAB
Sul,PR,Floraí,410780,Perfil 2 - Grupo II do PAB
Sul,PR,Floresta,410790,Perfil 3 - Capitais e RM
Sul,PR,Florestópolis,410800,Perfil 4 - Grupo I do PAB
Sul,PR,Flórida,410810,Perfil 2 - Grupo II do PAB
Sul,PR,Formosa do Oeste,410820,Perfil 2 - Grupo II do PAB
Sul,PR,Foz do Iguaçu,410830,Perfil 7 - Extrema Pobreza
Sul,PR,Foz do Jordão,410845,Perfil 4 - Grupo I do PAB
Sul,PR,Francisco Alves,410832,Perfil 4 - Grupo I do PAB
Sul,PR,Francisco Beltrão,410840,Perfil 2 - Grupo II do PAB
Sul,PR,General Carneiro,410850,Perfil 4 - Grupo I do PAB
Sul,PR,Godoy Moreira,410855,Perfil 4 - Grupo I do PAB
Sul,PR,Goioerê,410860,Perfil 2 - Grupo II do PAB
Sul,PR,Goioxim,410865,Perfil 4 - Grupo I do PAB
Sul,PR,Grandes Rios,410870,Perfil 4 - Grupo I do PAB
Sul,PR,Guaíra,410880,Perfil 7 - Extrema Pobreza
Sul,PR,Guairaçá,410890,Perfil 4 - Grupo I do PAB
Sul,PR,Guamiranga,410895,Perfil 4 - Grupo I do PAB
Sul,PR,Guapirama,410900,Perfil 4 - Grupo I do PAB
Sul,PR,Guaporema,410910,Perfil 4 - Grupo I do PAB
Sul,PR,Guaraci,410920,Perfil 2 - Grupo II do PAB
Sul,PR,Guaraniaçu,410930,Perfil 4 - Grupo I do PAB
Sul,PR,Guarapuava,410940,Perfil 5 - G100
Sul,PR,Guaraqueçaba,410950,Perfil 6 - Áreas vulneráveis
Sul,PR,Guaratuba,410960,Perfil 4 - Grupo I do PAB
Sul,PR,Honório Serpa,410965,Perfil 4 - Grupo I do PAB
Sul,PR,Ibaiti,410970,Perfil 4 - Grupo I do PAB
Sul,PR,Ibema,410975,Perfil 4 - Grupo I do PAB
Sul,PR,Ibiporã,410980,Perfil 3 - Capitais e RM
Sul,PR,Icaraíma,410990,Perfil 4 - Grupo I do PAB
Sul,PR,Iguaraçu,411000,Perfil 3 - Capitais e RM
Sul,PR,Iguatu,411005,Perfil 4 - Grupo I do PAB
Sul,PR,Imbaú,411007,Perfil 4 - Grupo I do PAB
Sul,PR,Imbituva,411010,Perfil 4 - Grupo I do PAB
Sul,PR,Inácio Martins,411020,Perfil 4 - Grupo I do PAB
Sul,PR,Inajá,411030,Perfil 4 - Grupo I do PAB
Sul,PR,Indianópolis,411040,Perfil 2 - Grupo II do PAB
Sul,PR,Ipiranga,411050,Perfil 4 - Grupo I do PAB
Sul,PR,Iporã,411060,Perfil 2 - Grupo II do PAB
Sul,PR,Iracema do Oeste,411065,Perfil 2 - Grupo II do PAB
Sul,PR,Irati,411070,Perfil 2 - Grupo II do PAB
Sul,PR,Iretama,411080,Perfil 4 - Grupo I do PAB
Sul,PR,Itaguajé,411090,Perfil 4 - Grupo I do PAB
Sul,PR,Itaipulândia,411095,Perfil 7 - Extrema Pobreza
Sul,PR,Itambaracá,411100,Perfil 4 - Grupo I do PAB
Sul,PR,Itambé,411110,Perfil 3 - Capitais e RM
Sul,PR,Itapejara d'Oeste,411120,Perfil 2 - Grupo II do PAB
Sul,PR,Itaperuçu,411125,Perfil 3 - Capitais e RM
Sul,PR,Itaúna do Sul,411130,Perfil 4 - Grupo I do PAB
Sul,PR,Ivaí,411140,Perfil 4 - Grupo I do PAB
Sul,PR,Ivaiporã,411150,Perfil 4 - Grupo I do PAB
Sul,PR,Ivaté,411155,Perfil 2 - Grupo II do PAB
Sul,PR,Ivatuba,411160,Perfil 3 - Capitais e RM
Sul,PR,Jaboti,411170,Perfil 4 - Grupo I do PAB
Sul,PR,Jacarezinho,411180,Perfil 2 - Grupo II do PAB
Sul,PR,Jaguapitã,411190,Perfil 2 - Grupo II do PAB
Sul,PR,Jaguariaíva,411200,Perfil 2 - Grupo II do PAB
Sul,PR,Jandaia do Sul,411210,Perfil 2 - Grupo II do PAB
Sul,PR,Janiópolis,411220,Perfil 4 - Grupo I do PAB
Sul,PR,Japira,411230,Perfil 4 - Grupo I do PAB
Sul,PR,Japurá,411240,Perfil 2 - Grupo II do PAB
Sul,PR,Jardim Alegre,411250,Perfil 4 - Grupo I do PAB
Sul,PR,Jardim Olinda,411260,Perfil 4 - Grupo I do PAB
Sul,PR,Jataizinho,411270,Perfil 3 - Capitais e RM
Sul,PR,Jesuítas,411275,Perfil 2 - Grupo II do PAB
Sul,PR,Joaquim Távora,411280,Perfil 2 - Grupo II do PAB
Sul,PR,Jundiaí do Sul,411290,Perfil 4 - Grupo I do PAB
Sul,PR,Juranda,411295,Perfil 2 - Grupo II do PAB
Sul,PR,Jussara,411300,Perfil 2 - Grupo II do PAB
Sul,PR,Kaloré,411310,Perfil 4 - Grupo I do PAB
Sul,PR,Lapa,411320,Perfil 3 - Capitais e RM
Sul,PR,Laranjal,411325,Perfil 6 - Áreas vulneráveis
Sul,PR,Laranjeiras do Sul,411330,Perfil 2 - Grupo II do PAB
Sul,PR,Leópolis,411340,Perfil 4 - Grupo I do PAB
Sul,PR,Lidianópolis,411342,Perfil 4 - Grupo I do PAB
Sul,PR,Lindoeste,411345,Perfil 4 - Grupo I do PAB
Sul,PR,Loanda,411350,Perfil 2 - Grupo II do PAB
Sul,PR,Lobato,411360,Perfil 2 - Grupo II do PAB
Sul,PR,Londrina,411370,Perfil 3 - Capitais e RM
Sul,PR,Luiziana,411373,Perfil 4 - Grupo I do PAB
Sul,PR,Lunardelli,411375,Perfil 4 - Grupo I do PAB
Sul,PR,Lupionópolis,411380,Perfil 2 - Grupo II do PAB
Sul,PR,Mallet,411390,Perfil 4 - Grupo I do PAB
Sul,PR,Mamborê,411400,Perfil 4 - Grupo I do PAB
Sul,PR,Mandaguaçu,411410,Perfil 3 - Capitais e RM
Sul,PR,Mandaguari,411420,Perfil 3 - Capitais e RM
Sul,PR,Mandirituba,411430,Perfil 3 - Capitais e RM
Sul,PR,Manfrinópolis,411435,Perfil 4 - Grupo I do PAB
Sul,PR,Mangueirinha,411440,Perfil 4 - Grupo I do PAB
Sul,PR,Manoel Ribas,411450,Perfil 4 - Grupo I do PAB
Sul,PR,Marechal Cândido Rondon,411460,Perfil 7 - Extrema Pobreza
Sul,PR,Maria Helena,411470,Perfil 4 - Grupo I do PAB
Sul,PR,Marialva,411480,Perfil 3 - Capitais e RM
Sul,PR,Marilândia do Sul,411490,Perfil 2 - Grupo II do PAB
Sul,PR,Marilena,411500,Perfil 4 - Grupo I do PAB
Sul,PR,Mariluz,411510,Perfil 4 - Grupo I do PAB
Sul,PR,Maringá,411520,Perfil 3 - Capitais e RM
Sul,PR,Mariópolis,411530,Perfil 2 - Grupo II do PAB
Sul,PR,Maripá,411535,Perfil 2 - Grupo II do PAB
Sul,PR,Marmeleiro,411540,Perfil 4 - Grupo I do PAB
Sul,PR,Marquinho,411545,Perfil 4 - Grupo I do PAB
Sul,PR,Marumbi,411550,Perfil 4 - Grupo I do PAB
Sul,PR,Matelândia,411560,Perfil 2 - Grupo II do PAB
Sul,PR,Matinhos,411570,Perfil 2 - Grupo II do PAB
Sul,PR,Mato Rico,411573,Perfil 4 - Grupo I do PAB
Sul,PR,Mauá da Serra,411575,Perfil 2 - Grupo II do PAB
Sul,PR,Medianeira,411580,Perfil 1 - Grupos III e IV do PAB
Sul,PR,Mercedes,411585,Perfil 7 - Extrema Pobreza
Sul,PR,Mirador,411590,Perfil 4 - Grupo I do PAB
Sul,PR,Miraselva,411600,Perfil 2 - Grupo II do PAB
Sul,PR,Missal,411605,Perfil 2 - Grupo II do PAB
Sul,PR,Moreira Sales,411610,Perfil 4 - Grupo I do PAB
Sul,PR,Morretes,411620,Perfil 4 - Grupo I do PAB
Sul,PR,Munhoz de Melo,411630,Perfil 2 - Grupo II do PAB
Sul,PR,Nossa Senhora das Graças,411640,Perfil 4 - Grupo I do PAB
Sul,PR,Nova Aliança do Ivaí,411650,Perfil 4 - Grupo I do PAB
Sul,PR,Nova América da Colina,411660,Perfil 4 - Grupo I do PAB
Sul,PR,Nova Aurora,411670,Perfil 2 - Grupo II do PAB
Sul,PR,Nova Cantu,411680,Perfil 4 - Grupo I do PAB
Sul,PR,Nova Esperança,411690,Perfil 2 - Grupo II do PAB
Sul,PR,Nova Esperança do Sudoeste,411695,Perfil 4 - Grupo I do PAB
Sul,PR,Nova Fátima,411700,Perfil 4 - Grupo I do PAB
Sul,PR,Nova Laranjeiras,411705,Perfil 7 - Extrema Pobreza
Sul,PR,Nova Londrina,411710,Perfil 2 - Grupo II do PAB
Sul,PR,Nova Olímpia,411720,Perfil 4 - Grupo I do PAB
Sul,PR,Nova Prata do Iguaçu,411725,Perfil 4 - Grupo I do PAB
Sul,PR,Nova Santa Bárbara,411721,Perfil 4 - Grupo I do PAB
Sul,PR,Nova Santa Rosa,411722,Perfil 2 - Grupo II do PAB
Sul,PR,Nova Tebas,411727,Perfil 4 - Grupo I do PAB
Sul,PR,Novo Itacolomi,411729,Perfil 4 - Grupo I do PAB
Sul,PR,Ortigueira,411730,Perfil 4 - Grupo I do PAB
Sul,PR,Ourizona,411740,Perfil 2 - Grupo II do PAB
Sul,PR,Ouro Verde do Oeste,411745,Perfil 4 - Grupo I do PAB
Sul,PR,Paiçandu,411750,Perfil 3 - Capitais e RM
Sul,PR,Palmas,411760,Perfil 4 - Grupo I do PAB
Sul,PR,Palmeira,411770,Perfil 4 - Grupo I do PAB
Sul,PR,Palmital,411780,Perfil 4 - Grupo I do PAB
Sul,PR,Palotina,411790,Perfil 1 - Grupos III e IV do PAB
Sul,PR,Paraíso do Norte,411800,Perfil 2 - Grupo II do PAB
Sul,PR,Paranacity,411810,Perfil 2 - Grupo II do PAB
Sul,PR,Paranaguá,411820,Perfil 1 - Grupos III e IV do PAB
Sul,PR,Paranapoema,411830,Perfil 4 - Grupo I do PAB
Sul,PR,Paranavaí,411840,Perfil 2 - Grupo II do PAB
Sul,PR,Pato Bragado,411845,Perfil 7 - Extrema Pobreza
Sul,PR,Pato Branco,411850,Perfil 2 - Grupo II do PAB
Sul,PR,Paula Freitas,411860,Perfil 4 - Grupo I do PAB
Sul,PR,Paulo Frontin,411870,Perfil 4 - Grupo I do PAB
Sul,PR,Peabiru,411880,Perfil 2 - Grupo II do PAB
Sul,PR,Perobal,411885,Perfil 4 - Grupo I do PAB
Sul,PR,Pérola,411890,Perfil 2 - Grupo II do PAB
Sul,PR,Pérola d'Oeste,411900,Perfil 7 - Extrema Pobreza
Sul,PR,Piên,411910,Perfil 2 - Grupo II do PAB
Sul,PR,Pinhais,411915,Perfil 3 - Capitais e RM
Sul,PR,Pinhal de São Bento,411925,Perfil 4 - Grupo I do PAB
Sul,PR,Pinhalão,411920,Perfil 4 - Grupo I do PAB
Sul,PR,Pinhão,411930,Perfil 4 - Grupo I do PAB
Sul,PR,Piraí do Sul,411940,Perfil 4 - Grupo I do PAB
Sul,PR,Piraquara,411950,Perfil 5 - G100
Sul,PR,Pitanga,411960,Perfil 4 - Grupo I do PAB
Sul,PR,Pitangueiras,411965,Perfil 2 - Grupo II do PAB
Sul,PR,Planaltina do Paraná,411970,Perfil 4 - Grupo I do PAB
Sul,PR,Planalto,411980,Perfil 7 - Extrema Pobreza
Sul,PR,Ponta Grossa,411990,Perfil 1 - Grupos III e IV do PAB
Sul,PR,Pontal do Paraná,411995,Perfil 2 - Grupo II do PAB
Sul,PR,Porecatu,412000,Perfil 2 - Grupo II do PAB
Sul,PR,Porto Amazonas,412010,Perfil 4 - Grupo I do PAB
Sul,PR,Porto Barreiro,412015,Perfil 4 - Grupo I do PAB
Sul,PR,Porto Rico,412020,Perfil 4 - Grupo I do PAB
Sul,PR,Porto Vitória,412030,Perfil 4 - Grupo I do PAB
Sul,PR,Prado Ferreira,412033,Perfil 2 - Grupo II do PAB
Sul,PR,Pranchita,412035,Perfil 7 - Extrema Pobreza
Sul,PR,Presidente Castelo Branco,412040,Perfil 2 - Grupo II do PAB
Sul,PR,Primeiro de Maio,412050,Perfil 2 - Grupo II do PAB
Sul,PR,Prudentópolis,412060,Perfil 4 - Grupo I do PAB
Sul,PR,Quarto Centenário,412065,Perfil 4 - Grupo I do PAB
Sul,PR,Quatiguá,412070,Perfil 2 - Grupo II do PAB
Sul,PR,Quatro Barras,412080,Perfil 3 - Capitais e RM
Sul,PR,Quatro Pontes,412085,Perfil 1 - Grupos III e IV do PAB
Sul,PR,Quedas do Iguaçu,412090,Perfil 4 - Grupo I do PAB
Sul,PR,Querência do Norte,412100,Perfil 4 - Grupo I do PAB
Sul,PR,Quinta do Sol,412110,Perfil 4 - Grupo I do PAB
Sul,PR,Quitandinha,412120,Perfil 3 - Capitais e RM
Sul,PR,Ramilândia,412125,Perfil 4 - Grupo I do PAB
Sul,PR,Rancho Alegre,412130,Perfil 4 - Grupo I do PAB
Sul,PR,Rancho Alegre D'Oeste,412135,Perfil 4 - Grupo I do PAB
Sul,PR,Realeza,412140,Perfil 2 - Grupo II do PAB
Sul,PR,Rebouças,412150,Perfil 4 - Grupo I do PAB
Sul,PR,Renascença,412160,Perfil 4 - Grupo I do PAB
Sul,PR,Reserva,412170,Perfil 4 - Grupo I do PAB
Sul,PR,Reserva do Iguaçu,412175,Perfil 4 - Grupo I do PAB
Sul,PR,Ribeirão Claro,412180,Perfil 4 - Grupo I do PAB
Sul,PR,Ribeirão do Pinhal,412190,Perfil 4 - Grupo I do PAB
Sul,PR,Rio Azul,412200,Perfil 4 - Grupo I do PAB
Sul,PR,Rio Bom,412210,Perfil 4 - Grupo I do PAB
Sul,PR,Rio Bonito do Iguaçu,412215,Perfil 4 - Grupo I do PAB
Sul,PR,Rio Branco do Ivaí,412217,Perfil 4 - Grupo I do PAB
Sul,PR,Rio Branco do Sul,412220,Perfil 3 - Capitais e RM
Sul,PR,Rio Negro,412230,Perfil 2 - Grupo II do PAB
Sul,PR,Rolândia,412240,Perfil 3 - Capitais e RM
Sul,PR,Roncador,412250,Perfil 4 - Grupo I do PAB
Sul,PR,Rondon,412260,Perfil 2 - Grupo II do PAB
Sul,PR,Rosário do Ivaí,412265,Perfil 4 - Grupo I do PAB
Sul,PR,Sabáudia,412270,Perfil 2 - Grupo II do PAB
Sul,PR,Salgado Filho,412280,Perfil 4 - Grupo I do PAB
Sul,PR,Salto do Itararé,412290,Perfil 4 - Grupo I do PAB
Sul,PR,Salto do Lontra,412300,Perfil 4 - Grupo I do PAB
Sul,PR,Santa Amélia,412310,Perfil 4 - Grupo I do PAB
Sul,PR,Santa Cecília do Pavão,412320,Perfil 4 - Grupo I do PAB
Sul,PR,Santa Cruz de Monte Castelo,412330,Perfil 4 - Grupo I do PAB
Sul,PR,Santa Fé,412340,Perfil 2 - Grupo II do PAB
Sul,PR,Santa Helena,412350,Perfil 7 - Extrema Pobreza
Sul,PR,Santa Inês,412360,Perfil 4 - Grupo I do PAB
Sul,PR,Santa Isabel do Ivaí,412370,Perfil 2 - Grupo II do PAB
Sul,PR,Santa Izabel do Oeste,412380,Perfil 2 - Grupo II do PAB
Sul,PR,Santa Lúcia,412382,Perfil 4 - Grupo I do PAB
Sul,PR,Santa Maria do Oeste,412385,Perfil 4 - Grupo I do PAB
Sul,PR,Santa Mariana,412390,Perfil 2 - Grupo II do PAB
Sul,PR,Santa Mônica,412395,Perfil 4 - Grupo I do PAB
Sul,PR,Santa Tereza do Oeste,412402,Perfil 2 - Grupo II do PAB
Sul,PR,Santa Terezinha de Itaipu,412405,Perfil 4 - Grupo I do PAB
Sul,PR,Santana do Itararé,412400,Perfil 4 - Grupo I do PAB
Sul,PR,Santo Antônio da Platina,412410,Perfil 2 - Grupo II do PAB
